image_path,filename,simulation_set,orientation,case_norm,plot,truth_PAI,truth_LAI,truth_Clumping,truth_sim_id
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 049/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 049,Plot04,3.2,2.9,0.94,49
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 049/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 049,Plot04,3.2,2.9,0.94,49
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 050/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 050,Plot04,3.2,2.9,0.94,50
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 050/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 050,Plot04,3.2,2.9,0.94,50
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 050/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 050,Plot04,3.2,2.9,0.94,50
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 050/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 050,Plot04,3.2,2.9,0.94,50
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 050/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 050,Plot04,3.2,2.9,0.94,50
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 050/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 050,Plot04,3.2,2.9,0.94,50
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 050/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 050,Plot04,3.2,2.9,0.94,50
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 050/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 050,Plot04,3.2,2.9,0.94,50
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 050/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 050,Plot04,3.2,2.9,0.94,50
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 050/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 050,Plot04,3.2,2.9,0.94,50
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 051/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 051,Plot04,3.08,2.9,0.96,51
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 051/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 051,Plot04,3.08,2.9,0.96,51
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 051/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 051,Plot04,3.08,2.9,0.96,51
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 051/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 051,Plot04,3.08,2.9,0.96,51
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 051/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 051,Plot04,3.08,2.9,0.96,51
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 051/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 051,Plot04,3.08,2.9,0.96,51
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 051/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 051,Plot04,3.08,2.9,0.96,51
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 051/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 051,Plot04,3.08,2.9,0.96,51
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 051/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 051,Plot04,3.08,2.9,0.96,51
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 051/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 051,Plot04,3.08,2.9,0.96,51
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 052/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 052,Plot04,3.02,2.9,0.97,52
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 052/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 052,Plot04,3.02,2.9,0.97,52
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 052/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 052,Plot04,3.02,2.9,0.97,52
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 052/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 052,Plot04,3.02,2.9,0.97,52
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 052/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 052,Plot04,3.02,2.9,0.97,52
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 052/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 052,Plot04,3.02,2.9,0.97,52
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 052/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 052,Plot04,3.02,2.9,0.97,52
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 052/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 052,Plot04,3.02,2.9,0.97,52
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 052/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 052,Plot04,3.02,2.9,0.97,52
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 052/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 052,Plot04,3.02,2.9,0.97,52
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 053/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 053,Plot04,2.0,2.0,1.0,53
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 053/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 053,Plot04,2.0,2.0,1.0,53
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 053/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 053,Plot04,2.0,2.0,1.0,53
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 053/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 053,Plot04,2.0,2.0,1.0,53
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 053/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 053,Plot04,2.0,2.0,1.0,53
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 053/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 053,Plot04,2.0,2.0,1.0,53
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 053/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 053,Plot04,2.0,2.0,1.0,53
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 053/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 053,Plot04,2.0,2.0,1.0,53
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 053/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 053,Plot04,2.0,2.0,1.0,53
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 053/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 053,Plot04,2.0,2.0,1.0,53
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 054/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 054,Plot04,5.44,4.75,1.0,54
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 054/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 054,Plot04,5.44,4.75,1.0,54
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 054/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 054,Plot04,5.44,4.75,1.0,54
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 054/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 054,Plot04,5.44,4.75,1.0,54
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 054/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 054,Plot04,5.44,4.75,1.0,54
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 054/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 054,Plot04,5.44,4.75,1.0,54
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 054/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 054,Plot04,5.44,4.75,1.0,54
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 054/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 054,Plot04,5.44,4.75,1.0,54
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 054/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 054,Plot04,5.44,4.75,1.0,54
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 054/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 054,Plot04,5.44,4.75,1.0,54
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 055/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 055,Plot04,3.99,3.4,1.0,55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 055/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 055,Plot04,3.99,3.4,1.0,55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 055/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 055,Plot04,3.99,3.4,1.0,55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 055/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 055,Plot04,3.99,3.4,1.0,55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 055/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 055,Plot04,3.99,3.4,1.0,55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 055/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 055,Plot04,3.99,3.4,1.0,55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 055/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 055,Plot04,3.99,3.4,1.0,55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 055/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 055,Plot04,3.99,3.4,1.0,55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 055/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 055,Plot04,3.99,3.4,1.0,55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 055/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 055,Plot04,3.99,3.4,1.0,55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 056/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 056/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 056/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 056/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 056/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 056/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 056/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 056/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 056/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 056/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 057/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 057/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 057/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 057/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 057/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 057/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 057/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 057/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 057/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 057/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 058/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 058/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 058/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 058/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 058/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 058/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 058/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 058/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 058/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 058/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 059/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 059/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 059/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 059/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 059/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 059/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 059/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 059/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 059/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 059/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 060/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 060/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 060/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 060/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 060/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 060/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 060/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 060/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 060/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 060/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 061/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 061/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 061/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 061/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 061/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 061/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 061/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 061/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 061/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 061/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 062/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 062/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 062/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 062/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 062/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 062/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 062/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 062/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 062/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 062/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 063/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 063/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 063/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 063/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 063,Plot04,0.94,0.9,1.0,63
