image_path,filename,simulation_set,orientation,case_norm,plot,truth_PAI,truth_LAI,truth_Clumping,truth_sim_id,truth_PAIe_hinge,truth_Clumping_hinge
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 025/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 025,Plot04,4.074999999999999,4.0,0.99,25,1.21,0.55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 025/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 025,Plot04,4.074999999999999,4.0,0.99,25,1.21,0.55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 025/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 025,Plot04,4.074999999999999,4.0,0.99,25,1.21,0.55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 025/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 025,Plot04,4.074999999999999,4.0,0.99,25,1.21,0.55
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 024/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 024,Plot04,4.735,4.0,0.9,24,2.47,0.66
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 024/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 024,Plot04,4.735,4.0,0.9,24,2.47,0.66
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 024/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 024,Plot04,4.735,4.0,0.9,24,2.47,0.66
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 024/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 024,Plot04,4.735,4.0,0.9,24,2.47,0.66
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 024/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 024,Plot04,4.735,4.0,0.9,24,2.47,0.66
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 024/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 024,Plot04,4.735,4.0,0.9,24,2.47,0.66
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 024/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 024,Plot04,4.735,4.0,0.9,24,2.47,0.66
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 024/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 024,Plot04,4.735,4.0,0.9,24,2.47,0.66
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 024/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 024,Plot04,4.735,4.0,0.9,24,2.47,0.66
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 024/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 024,Plot04,4.735,4.0,0.9,24,2.47,0.66
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 023/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 023,Plot04,0.31,0.25,0.88,23,0.224,0.89
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 023/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 023,Plot04,0.31,0.25,0.88,23,0.224,0.89
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 023/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 023,Plot04,0.31,0.25,0.88,23,0.224,0.89
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 023/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 023,Plot04,0.31,0.25,0.88,23,0.224,0.89
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 023/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 023,Plot04,0.31,0.25,0.88,23,0.224,0.89
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 023/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 023,Plot04,0.31,0.25,0.88,23,0.224,0.89
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 023/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 023,Plot04,0.31,0.25,0.88,23,0.224,0.89
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 023/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 023,Plot04,0.31,0.25,0.88,23,0.224,0.89
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 023/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 023,Plot04,0.31,0.25,0.88,23,0.224,0.89
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 023/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 023,Plot04,0.31,0.25,0.88,23,0.224,0.89
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 022/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 022,Plot04,0.31,0.25,0.88,22,0.206,0.8
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 022/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 022,Plot04,0.31,0.25,0.88,22,0.206,0.8
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 022/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 022,Plot04,0.31,0.25,0.88,22,0.206,0.8
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 022/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 022,Plot04,0.31,0.25,0.88,22,0.206,0.8
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 022/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 022,Plot04,0.31,0.25,0.88,22,0.206,0.8
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 022/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 022,Plot04,0.31,0.25,0.88,22,0.206,0.8
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 022/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 022,Plot04,0.31,0.25,0.88,22,0.206,0.8
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 022/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 022,Plot04,0.31,0.25,0.88,22,0.206,0.8
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 022/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 022,Plot04,0.31,0.25,0.88,22,0.206,0.8
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 022/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 022,Plot04,0.31,0.25,0.88,22,0.206,0.8
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 021/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 021,Plot04,1.415,1.25,0.93,21,0.83,0.74
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 021/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 021,Plot04,1.415,1.25,0.93,21,0.83,0.74
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 021/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 021,Plot04,1.415,1.25,0.93,21,0.83,0.74
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 021/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 021,Plot04,1.415,1.25,0.93,21,0.83,0.74
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 021/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 021,Plot04,1.415,1.25,0.93,21,0.83,0.74
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 021/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 021,Plot04,1.415,1.25,0.93,21,0.83,0.74
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 021/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 021,Plot04,1.415,1.25,0.93,21,0.83,0.74
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 021/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 021,Plot04,1.415,1.25,0.93,21,0.83,0.74
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 021/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 021,Plot04,1.415,1.25,0.93,21,0.83,0.74
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 021/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 021,Plot04,1.415,1.25,0.93,21,0.83,0.74
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 020/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 020,Plot04,1.415,1.25,0.93,20,0.66,0.68
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 020/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 020,Plot04,1.415,1.25,0.93,20,0.66,0.68
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 020/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 020,Plot04,1.415,1.25,0.93,20,0.66,0.68
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 020/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 020,Plot04,1.415,1.25,0.93,20,0.66,0.68
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 020/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 020,Plot04,1.415,1.25,0.93,20,0.66,0.68
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 020/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 020,Plot04,1.415,1.25,0.93,20,0.66,0.68
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 020/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 020,Plot04,1.415,1.25,0.93,20,0.66,0.68
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 020/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 020,Plot04,1.415,1.25,0.93,20,0.66,0.68
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 020/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 020,Plot04,1.415,1.25,0.93,20,0.66,0.68
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 020/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 020,Plot04,1.415,1.25,0.93,20,0.66,0.68
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 019/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 019,Plot04,3.195,3.0,0.96,19,0.34,0.43
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 019/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 019,Plot04,3.195,3.0,0.96,19,0.34,0.43
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 019/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 019,Plot04,3.195,3.0,0.96,19,0.34,0.43
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 019/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 019,Plot04,3.195,3.0,0.96,19,0.34,0.43
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 019/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 019,Plot04,3.195,3.0,0.96,19,0.34,0.43
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 019/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 019,Plot04,3.195,3.0,0.96,19,0.34,0.43
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 019/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 019,Plot04,3.195,3.0,0.96,19,0.34,0.43
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 019/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 019,Plot04,3.195,3.0,0.96,19,0.34,0.43
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 019/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 019,Plot04,3.195,3.0,0.96,19,0.34,0.43
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 019/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 019,Plot04,3.195,3.0,0.96,19,0.34,0.43
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 018/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 018,Plot04,1.165,1.0,0.91,18,0.343,0.84
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 018/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 018,Plot04,1.165,1.0,0.91,18,0.343,0.84
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 018/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 018,Plot04,1.165,1.0,0.91,18,0.343,0.84
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 018/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 018,Plot04,1.165,1.0,0.91,18,0.343,0.84
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 018/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 018,Plot04,1.165,1.0,0.91,18,0.343,0.84
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 018/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 018,Plot04,1.165,1.0,0.91,18,0.343,0.84
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 018/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 018,Plot04,1.165,1.0,0.91,18,0.343,0.84
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 018/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 018,Plot04,1.165,1.0,0.91,18,0.343,0.84
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 018/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 018,Plot04,1.165,1.0,0.91,18,0.343,0.84
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 018/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 018,Plot04,1.165,1.0,0.91,18,0.343,0.84
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 017/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 017,Plot04,5.300000000000001,5.0,0.96,17,2.67,0.77
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 017/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 017,Plot04,5.300000000000001,5.0,0.96,17,2.67,0.77
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 017/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 017,Plot04,5.300000000000001,5.0,0.96,17,2.67,0.77
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 017/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 017,Plot04,5.300000000000001,5.0,0.96,17,2.67,0.77
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 017/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 017,Plot04,5.300000000000001,5.0,0.96,17,2.67,0.77
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 017/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 017,Plot04,5.300000000000001,5.0,0.96,17,2.67,0.77
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 017/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 017,Plot04,5.300000000000001,5.0,0.96,17,2.67,0.77
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 017/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 017,Plot04,5.300000000000001,5.0,0.96,17,2.67,0.77
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 017/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 017,Plot04,5.300000000000001,5.0,0.96,17,2.67,0.77
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 017/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 017,Plot04,5.300000000000001,5.0,0.96,17,2.67,0.77
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 016/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 016,Plot04,5.725,5.5,0.97,16,2.83,0.69
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 016/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 016,Plot04,5.725,5.5,0.97,16,2.83,0.69
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 016/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 016,Plot04,5.725,5.5,0.97,16,2.83,0.69
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 016/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 016,Plot04,5.725,5.5,0.97,16,2.83,0.69
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 016/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 016,Plot04,5.725,5.5,0.97,16,2.83,0.69
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 016/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 016,Plot04,5.725,5.5,0.97,16,2.83,0.69
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 016/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 016,Plot04,5.725,5.5,0.97,16,2.83,0.69
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 016/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 016,Plot04,5.725,5.5,0.97,16,2.83,0.69
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 016/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 016,Plot04,5.725,5.5,0.97,16,2.83,0.69
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 016/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 016,Plot04,5.725,5.5,0.97,16,2.83,0.69
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 015/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 015,Plot04,3.42,2.7,1.0,15,1.82,0.57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 015/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 015,Plot04,3.42,2.7,1.0,15,1.82,0.57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 015/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 015,Plot04,3.42,2.7,1.0,15,1.82,0.57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 015/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 015,Plot04,3.42,2.7,1.0,15,1.82,0.57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 015/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 015,Plot04,3.42,2.7,1.0,15,1.82,0.57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 015/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 015,Plot04,3.42,2.7,1.0,15,1.82,0.57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 015/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 015,Plot04,3.42,2.7,1.0,15,1.82,0.57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 015/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 015,Plot04,3.42,2.7,1.0,15,1.82,0.57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 015/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 015,Plot04,3.42,2.7,1.0,15,1.82,0.57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 015/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 015,Plot04,3.42,2.7,1.0,15,1.82,0.57
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 014/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 014,Plot04,2.82,2.1,1.0,14,1.66,0.64
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 014/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 014,Plot04,2.82,2.1,1.0,14,1.66,0.64
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 014/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 014,Plot04,2.82,2.1,1.0,14,1.66,0.64
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 014/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 014,Plot04,2.82,2.1,1.0,14,1.66,0.64
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 014/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 014,Plot04,2.82,2.1,1.0,14,1.66,0.64
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 014/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 014,Plot04,2.82,2.1,1.0,14,1.66,0.64
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 014/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 014,Plot04,2.82,2.1,1.0,14,1.66,0.64
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 014/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 014,Plot04,2.82,2.1,1.0,14,1.66,0.64
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 014/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 014,Plot04,2.82,2.1,1.0,14,1.66,0.64
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 014/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 014,Plot04,2.82,2.1,1.0,14,1.66,0.64
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 013/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 013,Plot04,4.24,4.0,0.96,13,2.89,0.861
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 013/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 013,Plot04,4.24,4.0,0.96,13,2.89,0.861
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 013/Plot04/test42.png,test42.png,DHP - PLANO - 4000x4000,PLANO,Case 013,Plot04,4.24,4.0,0.96,13,2.89,0.861
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 013/Plot04/test43.png,test43.png,DHP - PLANO - 4000x4000,PLANO,Case 013,Plot04,4.24,4.0,0.96,13,2.89,0.861
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 013/Plot04/test44.png,test44.png,DHP - PLANO - 4000x4000,PLANO,Case 013,Plot04,4.24,4.0,0.96,13,2.89,0.861
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 013/Plot04/test45.png,test45.png,DHP - PLANO - 4000x4000,PLANO,Case 013,Plot04,4.24,4.0,0.96,13,2.89,0.861
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 013/Plot04/test46.png,test46.png,DHP - PLANO - 4000x4000,PLANO,Case 013,Plot04,4.24,4.0,0.96,13,2.89,0.861
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 013/Plot04/test47.png,test47.png,DHP - PLANO - 4000x4000,PLANO,Case 013,Plot04,4.24,4.0,0.96,13,2.89,0.861
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 013/Plot04/test48.png,test48.png,DHP - PLANO - 4000x4000,PLANO,Case 013,Plot04,4.24,4.0,0.96,13,2.89,0.861
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 013/Plot04/test49.png,test49.png,DHP - PLANO - 4000x4000,PLANO,Case 013,Plot04,4.24,4.0,0.96,13,2.89,0.861
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 012/Plot04/test40.png,test40.png,DHP - PLANO - 4000x4000,PLANO,Case 012,Plot04,3.205,2.5,0.86,12,1.64,0.73
Simulations/DHP - PLANO - 4000x4000/DHP - PLANO - 4000x4000/Case 012/Plot04/test41.png,test41.png,DHP - PLANO - 4000x4000,PLANO,Case 012,Plot04,3.205,2.5,0.86,12,1.64,0.73
